date,BZ=F,CL=F,NG=F,HO=F,GC=F,SI=F,HG=F,SLX,ZS=F,ZC=F,SB=F,KC=F,ZW=F,ZIM,MATX,DAC,SBLK,BDRY,DX-Y.NYB,EURUSD=X,BRL=X,CNY=X,JPY=X,^VIX,^GSPC,^TNX
2021-10-15,84.86000061035156,82.27999877929688,5.409999847412109,2.573699951171875,1767.199951171875,23.327999114990234,4.734000205993652,58.02999877929688,1217.75,525.75,19.799999237060547,203.3999938964844,734.0,43.90999984741211,82.81999969482422,70.05000305175781,22.06999969482422,35.29999923706055,93.94000244140624,1.159151554107666,5.512199878692627,6.439000129699707,113.83399963378906,16.299999237060547,4471.3701171875,1.5759999752044678
2021-10-16,84.86000061035156,82.27999877929688,5.409999847412109,2.573699951171875,1767.199951171875,23.327999114990234,4.734000205993652,58.02999877929688,1217.75,525.75,19.799999237060547,203.3999938964844,734.0,43.90999984741211,82.81999969482422,70.05000305175781,22.06999969482422,35.29999923706055,93.94000244140624,1.159151554107666,5.512199878692627,6.439000129699707,113.83399963378906,16.299999237060547,4471.3701171875,1.5759999752044678
2021-10-17,84.86000061035156,82.27999877929688,5.409999847412109,2.573699951171875,1767.199951171875,23.327999114990234,4.734000205993652,58.02999877929688,1217.75,525.75,19.799999237060547,203.3999938964844,734.0,43.90999984741211,82.81999969482422,70.05000305175781,22.06999969482422,35.29999923706055,93.94000244140624,1.159151554107666,5.512199878692627,6.439000129699707,113.83399963378906,16.299999237060547,4471.3701171875,1.5759999752044678
2021-10-18,84.33000183105469,82.44000244140625,4.988999843597412,2.5492000579833984,1764.800048828125,23.243000030517575,4.730500221252441,58.02000045776367,1221.5,532.75,19.350000381469727,201.6000061035156,736.25,45.93000030517578,82.91000366210938,73.5999984741211,22.8799991607666,37.290000915527344,93.9499969482422,1.1597026586532593,5.458399772644043,6.434800148010254,114.3239974975586,16.309999465942383,4486.4599609375,1.5839999914169312
2021-10-19,85.08000183105469,82.95999908447266,5.0879998207092285,2.560699939727783,1769.699951171875,23.86199951171875,4.714000225067139,57.7599983215332,1228.0,530.25,18.8700008392334,204.25,736.0,49.31999969482422,82.62000274658203,75.95999908447266,22.950000762939453,38.47999954223633,93.79000091552734,1.161386251449585,5.511300086975098,6.428899765014648,114.28500366210938,15.699999809265137,4519.6298828125,1.6349999904632568
2021-10-20,85.81999969482422,83.87000274658203,5.170000076293945,2.5922999382019043,1784.0999755859375,24.423999786376957,4.75600004196167,57.4900016784668,1245.5,539.25,18.96999931335449,205.5500030517578,749.25,50.0,83.08999633789062,77.62999725341797,23.21999931335449,37.310001373291016,93.55999755859376,1.1631964445114136,5.5833001136779785,6.381800174713135,114.54299926757812,15.489999771118164,4536.18994140625,1.6360000371932983
2021-10-21,84.61000061035156,82.5,5.114999771118164,2.549099922180176,1781.199951171875,24.149999618530277,4.58650016784668,55.90999984741211,1224.0,532.25,18.940000534057617,203.3000030517578,741.25,49.41999816894531,83.26000213623047,75.16999816894531,22.049999237060547,34.56999969482422,93.7699966430664,1.1655012369155884,5.59630012512207,6.392899990081787,114.38899993896484,15.010000228881836,4549.77978515625,1.6759999990463257
2021-10-22,85.52999877929688,83.76000213623047,5.28000020980835,2.5388998985290527,1795.5,24.429000854492188,4.526000022888184,56.40999984741211,1220.5,538.0,19.07999992370605,199.8500061035156,756.0,49.5,84.23999786376953,73.41999816894531,21.57999992370605,32.20000076293945,93.61000061035156,1.1625338792800903,5.657800197601318,6.3917999267578125,113.8499984741211,15.43000030517578,4544.89990234375,1.6549999713897705
2021-10-23,85.52999877929688,83.76000213623047,5.28000020980835,2.5388998985290527,1795.5,24.429000854492188,4.526000022888184,56.40999984741211,1220.5,538.0,19.07999992370605,199.8500061035156,756.0,49.5,84.23999786376953,73.41999816894531,21.57999992370605,32.20000076293945,93.61000061035156,1.1625338792800903,5.657800197601318,6.3917999267578125,113.8499984741211,15.43000030517578,4544.89990234375,1.6549999713897705
2021-10-24,85.52999877929688,83.76000213623047,5.28000020980835,2.5388998985290527,1795.5,24.429000854492188,4.526000022888184,56.40999984741211,1220.5,538.0,19.07999992370605,199.8500061035156,756.0,49.5,84.23999786376953,73.41999816894531,21.57999992370605,32.20000076293945,93.61000061035156,1.1625338792800903,5.657800197601318,6.3917999267578125,113.8499984741211,15.43000030517578,4544.89990234375,1.6549999713897705
2021-10-25,85.98999786376953,83.76000213623047,5.8979997634887695,2.56469988822937,1806.0,24.57200050354004,4.551499843597412,58.369998931884766,1237.25,538.0,19.38999938964844,202.5500030517578,759.5,50.36000061035156,85.97000122070312,75.98999786376953,22.38999938964844,30.61000061035156,93.80999755859376,1.164008855819702,5.649199962615967,6.383900165557861,113.66400146484376,15.239999771118164,4566.47998046875,1.6349999904632568
2021-10-26,86.4000015258789,84.6500015258789,5.881999969482422,2.5773000717163086,1792.699951171875,24.086000442504883,4.486499786376953,58.15999984741211,1238.0,543.5,19.65999984741211,208.1000061035156,752.25,49.18000030517578,85.62999725341797,73.7699966430664,20.940000534057617,27.76000022888184,93.9499969482422,1.161170482635498,5.554399967193604,6.384699821472168,113.76499938964844,15.979999542236328,4574.7900390625,1.61899995803833
2021-10-27,84.58000183105469,82.66000366210938,6.202000141143799,2.5148000717163086,1797.9000244140625,24.18899917602539,4.38700008392334,56.27000045776367,1239.25,557.25,19.700000762939453,201.3500061035156,759.75,47.25,82.70999908447266,71.16999816894531,20.020000457763672,29.479999542236328,93.86000061035156,1.159823656082153,5.564799785614014,6.381499767303467,114.18800354003906,16.979999542236328,4551.68017578125,1.5290000438690186
2021-10-28,84.31999969482422,82.80999755859375,5.7820000648498535,2.5164999961853027,1801.5999755859373,24.117000579833984,4.4375,56.38999938964844,1233.75,562.75,19.6200008392334,199.9499969482422,772.5,49.400001525878906,83.51000213623047,73.97000122070312,20.63999938964844,30.3700008392334,93.3499984741211,1.1600120067596436,5.534999847412109,6.391600131988525,113.7760009765625,16.530000686645508,4596.419921875,1.5679999589920044
2021-10-29,84.37999725341797,83.56999969482422,5.426000118255615,2.496400117874145,1783.0,23.94499969482422,4.375500202178955,56.310001373291016,1235.75,568.25,19.270000457763672,203.9499969482422,772.75,51.220001220703125,83.27999877929688,74.5999984741211,20.690000534057617,30.040000915527344,94.12000274658205,1.1683608293533323,5.644899845123291,6.390399932861328,113.61599731445312,16.260000228881836,4605.3798828125,1.5570000410079956
2021-10-30,84.37999725341797,83.56999969482422,5.426000118255615,2.496400117874145,1783.0,23.94499969482422,4.375500202178955,56.310001373291016,1235.75,568.25,19.270000457763672,203.9499969482422,772.75,51.220001220703125,83.27999877929688,74.5999984741211,20.690000534057617,30.040000915527344,94.12000274658205,1.1683608293533323,5.644899845123291,6.390399932861328,113.61599731445312,16.260000228881836,4605.3798828125,1.5570000410079956
2021-10-31,84.37999725341797,83.56999969482422,5.426000118255615,2.496400117874145,1783.0,23.94499969482422,4.375500202178955,56.310001373291016,1235.75,568.25,19.270000457763672,203.9499969482422,772.75,51.220001220703125,83.27999877929688,74.5999984741211,20.690000534057617,30.040000915527344,94.12000274658205,1.1683608293533323,5.644899845123291,6.390399932861328,113.61599731445312,16.260000228881836,4605.3798828125,1.5570000410079956
2021-11-01,84.70999908447266,84.05000305175781,5.185999870300293,2.5030999183654785,1795.0999755859375,24.06399917602539,4.401999950408936,56.38999938964844,1236.75,579.0,19.3700008392334,208.6999969482422,797.25,54.27999877929688,84.25,75.9800033569336,20.649999618530277,26.399999618530277,93.87999725341795,1.1556684970855713,5.633699893951416,6.404699802398682,114.23600006103516,16.40999984741211,4613.669921875,1.5750000476837158
2021-11-02,84.72000122070312,83.91000366210938,5.541999816894531,2.50819993019104,1788.699951171875,23.5,4.374000072479248,55.400001525878906,1244.0,573.0,19.540000915527344,208.0500030517578,791.5,54.459999084472656,83.19000244140625,74.02999877929688,19.25,22.8799991607666,94.08999633789062,1.1599582433700562,5.678899765014648,6.396200180053711,114.09400177001952,16.030000686645508,4630.64990234375,1.5490000247955322
2021-11-03,81.98999786376953,80.86000061035156,5.670000076293945,2.434499979019165,1763.5999755859375,23.22599983215332,4.326000213623047,55.34999847412109,1231.5,564.0,19.3799991607666,209.3000030517578,781.0,54.959999084472656,87.18000030517578,76.31999969482422,19.5,20.81999969482422,93.86000061035156,1.1579434871673584,5.678599834442139,6.398900032043457,113.96199798583984,15.100000381469728,4660.56982421875,1.5789999961853027
2021-11-04,80.54000091552734,78.80999755859375,5.716000080108643,2.406599998474121,1793.0,23.9060001373291,4.326000213623047,55.130001068115234,1209.25,559.25,19.6299991607666,208.6000061035156,773.75,53.16999816894531,90.23999786376952,72.94999694824219,19.280000686645508,23.06999969482422,94.3499984741211,1.1615750789642334,5.5524001121521,6.406199932098389,114.06999969482422,15.4399995803833,4680.06005859375,1.52400004863739
2021-11-05,82.73999786376953,81.2699966430664,5.515999794006348,2.4556000232696533,1816.4000244140625,24.152000427246094,4.348999977111816,55.27999877929688,1192.25,553.0,19.940000534057617,203.5500030517578,766.5,50.06999969482422,89.5,70.83999633789062,19.280000686645508,23.049999237060547,94.31999969482422,1.1555349826812744,5.6016998291015625,6.396399974822998,113.83699798583984,16.479999542236328,4697.52978515625,1.4529999494552612
2021-11-06,82.73999786376953,81.2699966430664,5.515999794006348,2.4556000232696533,1816.4000244140625,24.152000427246094,4.348999977111816,55.27999877929688,1192.25,553.0,19.940000534057617,203.5500030517578,766.5,50.06999969482422,89.5,70.83999633789062,19.280000686645508,23.049999237060547,94.31999969482422,1.1555349826812744,5.6016998291015625,6.396399974822998,113.83699798583984,16.479999542236328,4697.52978515625,1.4529999494552612
2021-11-07,82.73999786376953,81.2699966430664,5.515999794006348,2.4556000232696533,1816.4000244140625,24.152000427246094,4.348999977111816,55.27999877929688,1192.25,553.0,19.940000534057617,203.5500030517578,766.5,50.06999969482422,89.5,70.83999633789062,19.280000686645508,23.049999237060547,94.31999969482422,1.1555349826812744,5.6016998291015625,6.396399974822998,113.83699798583984,16.479999542236328,4697.52978515625,1.4529999494552612
2021-11-08,83.43000030517578,81.93000030517578,5.427000045776367,2.467099905014038,1827.4000244140625,24.53700065612793,4.40500020980835,56.810001373291016,1178.0,551.5,19.920000076293945,199.6499938964844,768.0,49.560001373291016,91.0,72.63999938964844,19.530000686645508,25.15999984741211,94.0500030517578,1.1568851470947266,5.541100025177002,6.397900104522705,113.4749984741211,17.219999313354492,4701.7001953125,1.496999979019165
2021-11-09,84.77999877929688,84.1500015258789,4.979000091552734,2.5081000328063965,1830.199951171875,24.3129997253418,4.380000114440918,55.97999954223633,1199.5,554.75,19.899999618530277,205.8999938964844,778.5,50.959999084472656,91.97000122070312,75.66000366210938,19.399999618530277,24.21999931335449,93.95999908447266,1.159151554107666,5.543099880218506,6.391600131988525,113.25399780273438,17.780000686645508,4685.25,1.4320000410079956
2021-11-10,82.63999938964844,81.33999633789062,4.880000114440918,2.4521000385284424,1847.5999755859373,24.767000198364254,4.328000068664551,54.65999984741211,1203.5,569.25,19.600000381469727,204.0,803.0,48.04999923706055,90.5199966430664,73.45999908447266,18.540000915527344,22.700000762939453,94.8499984741211,1.1595547199249268,5.479100227355957,6.39169979095459,112.91200256347656,18.729999542236328,4646.7099609375,1.559999942779541
2021-11-11,82.87000274658203,81.58999633789062,5.14900016784668,2.4470999240875244,1863.199951171875,25.301000595092773,4.4045000076293945,56.7599983215332,1212.25,569.5,20.1200008392334,210.8999938964844,812.5,49.54999923706055,93.25,72.9800033569336,19.200000762939453,21.940000534057617,95.18000030517578,1.148593544960022,5.4899001121521,6.3881001472473145,113.90499877929688,17.65999984741211,4649.27001953125,1.559999942779541
2021-11-12,82.16999816894531,80.79000091552734,4.790999889373779,2.403700113296509,1867.9000244140625,25.3439998626709,4.45550012588501,56.33000183105469,1234.0,577.25,20.01000022888184,219.6999969482422,817.0,50.209999084472656,94.02999877929688,73.94000244140625,19.170000076293945,22.6299991607666,95.12999725341795,1.145081877708435,5.3979997634887695,6.389500141143799,114.04299926757812,16.290000915527344,4682.85009765625,1.5820000171661377
